id,Date,Year,Quarter,Month,Week,Country,Commodity Type,Commodity Category,Commodity,Movement,Units
6001,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,I,Intermodal Traffic,IC,Originated,44479.0
6002,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,I,Intermodal Traffic,IT,Originated,0.0
6003,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,C,Carload Traffic,10,Received,
6004,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,I,Intermodal Traffic,IC,Received,
6005,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,I,Intermodal Traffic,IT,Received,
6006,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,C,Carload Traffic,10,Originated,3948.0
6007,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,I,Intermodal Traffic,IC,Originated,45679.0
6008,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,I,Intermodal Traffic,IT,Originated,0.0
6009,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,C,Carload Traffic,10,Received,232.0
6010,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,I,Intermodal Traffic,IC,Received,
6011,2019-01-28T00:00:00.000Z,2019,1,1,5,Canada,I,Intermodal Traffic,IT,Received,0.0
6012,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,C,Carload Traffic,10,Originated,2287.0
6013,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,I,Intermodal Traffic,IC,Originated,67053.0
6014,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,I,Intermodal Traffic,IT,Originated,
6015,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,C,Carload Traffic,10,Received,195.0
6016,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,I,Intermodal Traffic,IC,Received,553.0
6017,2019-02-04T00:00:00.000Z,2019,1,2,6,Canada,I,Intermodal Traffic,IT,Received,0.0
6018,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,C,Carload Traffic,10,Originated,2272.0
6019,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,I,Intermodal Traffic,IC,Originated,44388.0
6020,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,I,Intermodal Traffic,IT,Originated,0.0
6021,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,C,Carload Traffic,10,Received,241.0
6022,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,I,Intermodal Traffic,IC,Received,479.0
6023,2019-02-11T00:00:00.000Z,2019,1,2,7,Canada,I,Intermodal Traffic,IT,Received,0.0
6024,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,C,Carload Traffic,10,Originated,
6025,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,I,Intermodal Traffic,IC,Originated,52015.0
6026,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,I,Intermodal Traffic,IT,Originated,
6027,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,C,Carload Traffic,10,Received,127.0
6028,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,I,Intermodal Traffic,IC,Received,624.0
6029,2019-02-18T00:00:00.000Z,2019,1,2,8,Canada,I,Intermodal Traffic,IT,Received,0.0
6030,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,C,Carload Traffic,10,Originated,2742.0
6031,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,I,Intermodal Traffic,IC,Originated,45175.0
6032,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,I,Intermodal Traffic,IT,Originated,
6033,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,C,Carload Traffic,10,Received,296.0
6034,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,I,Intermodal Traffic,IC,Received,610.0
6035,2019-02-25T00:00:00.000Z,2019,1,2,9,Canada,I,Intermodal Traffic,IT,Received,0.0
6036,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,C,Carload Traffic,10,Originated,2550.0
6037,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,I,Intermodal Traffic,IC,Originated,47536.0
6038,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,I,Intermodal Traffic,IT,Originated,0.0
6039,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,C,Carload Traffic,10,Received,223.0
6040,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,I,Intermodal Traffic,IC,Received,361.0
6041,2019-03-04T00:00:00.000Z,2019,1,3,10,Canada,I,Intermodal Traffic,IT,Received,0.0
6042,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,C,Carload Traffic,10,Originated,1978.0
6043,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,I,Intermodal Traffic,IC,Originated,
6044,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,I,Intermodal Traffic,IT,Originated,
6045,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,C,Carload Traffic,10,Received,206.0
6046,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,I,Intermodal Traffic,IC,Received,510.0
6047,2019-03-11T00:00:00.000Z,2019,1,3,11,Canada,I,Intermodal Traffic,IT,Received,0.0
6048,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,C,Carload Traffic,10,Originated,2441.0
6049,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,I,Intermodal Traffic,IC,Originated,
6050,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,I,Intermodal Traffic,IT,Originated,0.0
6051,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,C,Carload Traffic,10,Received,190.0
6052,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,I,Intermodal Traffic,IC,Received,661.0
6053,2019-03-18T00:00:00.000Z,2019,1,3,12,Canada,I,Intermodal Traffic,IT,Received,0.0
6054,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,C,Carload Traffic,10,Originated,2909.0
6055,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,I,Intermodal Traffic,IC,Originated,42020.0
6056,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,I,Intermodal Traffic,IT,Originated,0.0
6057,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,C,Carload Traffic,10,Received,269.0
6058,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,I,Intermodal Traffic,IC,Received,743.0
6059,2019-03-25T00:00:00.000Z,2019,1,3,13,Canada,I,Intermodal Traffic,IT,Received,0.0
6060,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,C,Carload Traffic,10,Originated,4777.0
6061,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,I,Intermodal Traffic,IC,Originated,44093.0
6062,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,I,Intermodal Traffic,IT,Originated,0.0
6063,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,C,Carload Traffic,10,Received,242.0
6064,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,I,Intermodal Traffic,IC,Received,401.0
6065,2019-04-01T00:00:00.000Z,2019,2,4,14,Canada,I,Intermodal Traffic,IT,Received,0.0
6066,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,C,Carload Traffic,10,Originated,3713.0
6067,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,I,Intermodal Traffic,IC,Originated,
6068,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,I,Intermodal Traffic,IT,Originated,0.0
6069,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,C,Carload Traffic,10,Received,293.0
6070,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,I,Intermodal Traffic,IC,Received,1056.0
6071,2019-04-08T00:00:00.000Z,2019,2,4,15,Canada,I,Intermodal Traffic,IT,Received,0.0
6072,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,C,Carload Traffic,10,Originated,
6073,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,I,Intermodal Traffic,IC,Originated,65830.0
6074,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,I,Intermodal Traffic,IT,Originated,0.0
6075,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,C,Carload Traffic,10,Received,
6076,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,I,Intermodal Traffic,IC,Received,470.0
6077,2019-04-15T00:00:00.000Z,2019,2,4,16,Canada,I,Intermodal Traffic,IT,Received,0.0
6078,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,C,Carload Traffic,10,Originated,
6079,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,I,Intermodal Traffic,IC,Originated,49469.0
6080,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,I,Intermodal Traffic,IT,Originated,0.0
6081,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,C,Carload Traffic,10,Received,268.0
6082,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,I,Intermodal Traffic,IC,Received,
6083,2019-04-22T00:00:00.000Z,2019,2,4,17,Canada,I,Intermodal Traffic,IT,Received,0.0
6084,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,C,Carload Traffic,10,Originated,3601.0
6085,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,I,Intermodal Traffic,IC,Originated,59291.0
6086,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,I,Intermodal Traffic,IT,Originated,
6087,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,C,Carload Traffic,10,Received,
6088,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,I,Intermodal Traffic,IC,Received,427.0
6089,2019-04-29T00:00:00.000Z,2019,2,5,18,Canada,I,Intermodal Traffic,IT,Received,0.0
6090,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,C,Carload Traffic,10,Originated,
6091,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,I,Intermodal Traffic,IC,Originated,48739.0
6092,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,I,Intermodal Traffic,IT,Originated,0.0
6093,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,C,Carload Traffic,10,Received,
6094,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,I,Intermodal Traffic,IC,Received,
6095,2019-05-06T00:00:00.000Z,2019,2,5,19,Canada,I,Intermodal Traffic,IT,Received,0.0
6096,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,C,Carload Traffic,10,Originated,3161.0
6097,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,I,Intermodal Traffic,IC,Originated,61611.0
6098,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,I,Intermodal Traffic,IT,Originated,0.0
6099,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,C,Carload Traffic,10,Received,
6100,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,I,Intermodal Traffic,IC,Received,
6101,2019-05-13T00:00:00.000Z,2019,2,5,20,Canada,I,Intermodal Traffic,IT,Received,
6102,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,C,Carload Traffic,10,Originated,2472.0
6103,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,I,Intermodal Traffic,IC,Originated,
6104,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,I,Intermodal Traffic,IT,Originated,
6105,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,C,Carload Traffic,10,Received,140.0
6106,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,I,Intermodal Traffic,IC,Received,
6107,2019-05-20T00:00:00.000Z,2019,2,5,21,Canada,I,Intermodal Traffic,IT,Received,0.0
6108,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,C,Carload Traffic,10,Originated,1725.0
6109,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,I,Intermodal Traffic,IC,Originated,48837.0
6110,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,I,Intermodal Traffic,IT,Originated,0.0
6111,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,C,Carload Traffic,10,Received,200.0
6112,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,I,Intermodal Traffic,IC,Received,284.0
6113,2019-05-27T00:00:00.000Z,2019,2,5,22,Canada,I,Intermodal Traffic,IT,Received,0.0
6114,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,C,Carload Traffic,10,Originated,2874.0
6115,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,I,Intermodal Traffic,IC,Originated,48212.0
6116,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,I,Intermodal Traffic,IT,Originated,
6117,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,C,Carload Traffic,10,Received,
6118,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,I,Intermodal Traffic,IC,Received,545.0
6119,2019-06-03T00:00:00.000Z,2019,2,6,23,Canada,I,Intermodal Traffic,IT,Received,
6120,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,C,Carload Traffic,10,Originated,
6121,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,I,Intermodal Traffic,IC,Originated,52163.0
6122,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,I,Intermodal Traffic,IT,Originated,0.0
6123,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,C,Carload Traffic,10,Received,
6124,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,I,Intermodal Traffic,IC,Received,
6125,2019-06-10T00:00:00.000Z,2019,2,6,24,Canada,I,Intermodal Traffic,IT,Received,0.0
6126,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,C,Carload Traffic,10,Originated,3758.0
6127,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,I,Intermodal Traffic,IC,Originated,
6128,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,I,Intermodal Traffic,IT,Originated,
6129,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,C,Carload Traffic,10,Received,276.0
6130,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,I,Intermodal Traffic,IC,Received,630.0
6131,2019-06-17T00:00:00.000Z,2019,2,6,25,Canada,I,Intermodal Traffic,IT,Received,0.0
6132,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,C,Carload Traffic,10,Originated,2437.0
6133,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,I,Intermodal Traffic,IC,Originated,74964.0
6134,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,I,Intermodal Traffic,IT,Originated,0.0
6135,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,C,Carload Traffic,10,Received,216.0
6136,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,I,Intermodal Traffic,IC,Received,
6137,2019-06-24T00:00:00.000Z,2019,2,6,26,Canada,I,Intermodal Traffic,IT,Received,0.0
6138,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,C,Carload Traffic,10,Originated,2584.0
6139,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,I,Intermodal Traffic,IC,Originated,
6140,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,I,Intermodal Traffic,IT,Originated,0.0
6141,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,C,Carload Traffic,10,Received,270.0
6142,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,I,Intermodal Traffic,IC,Received,372.0
6143,2019-07-01T00:00:00.000Z,2019,3,7,27,Canada,I,Intermodal Traffic,IT,Received,
6144,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,C,Carload Traffic,10,Originated,2551.0
6145,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,I,Intermodal Traffic,IC,Originated,54398.0
6146,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,I,Intermodal Traffic,IT,Originated,
6147,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,C,Carload Traffic,10,Received,
6148,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,I,Intermodal Traffic,IC,Received,316.0
6149,2019-07-08T00:00:00.000Z,2019,3,7,28,Canada,I,Intermodal Traffic,IT,Received,0.0
6150,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,C,Carload Traffic,10,Originated,3053.0
6151,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,I,Intermodal Traffic,IC,Originated,
6152,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,I,Intermodal Traffic,IT,Originated,0.0
6153,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,C,Carload Traffic,10,Received,222.0
6154,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,I,Intermodal Traffic,IC,Received,635.0
6155,2019-07-15T00:00:00.000Z,2019,3,7,29,Canada,I,Intermodal Traffic,IT,Received,0.0
6156,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,C,Carload Traffic,10,Originated,3006.0
6157,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,I,Intermodal Traffic,IC,Originated,54636.0
6158,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,I,Intermodal Traffic,IT,Originated,
6159,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,C,Carload Traffic,10,Received,140.0
6160,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,I,Intermodal Traffic,IC,Received,
6161,2019-07-22T00:00:00.000Z,2019,3,7,30,Canada,I,Intermodal Traffic,IT,Received,
6162,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,C,Carload Traffic,10,Originated,2547.0
6163,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,I,Intermodal Traffic,IC,Originated,51965.0
6164,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,I,Intermodal Traffic,IT,Originated,
6165,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,C,Carload Traffic,10,Received,
6166,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,I,Intermodal Traffic,IC,Received,960.0
6167,2019-07-29T00:00:00.000Z,2019,3,7,31,Canada,I,Intermodal Traffic,IT,Received,
6168,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,C,Carload Traffic,10,Originated,2966.0
6169,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,I,Intermodal Traffic,IC,Originated,
6170,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,I,Intermodal Traffic,IT,Originated,0.0
6171,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,C,Carload Traffic,10,Received,213.0
6172,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,I,Intermodal Traffic,IC,Received,859.0
6173,2019-08-05T00:00:00.000Z,2019,3,8,32,Canada,I,Intermodal Traffic,IT,Received,0.0
6174,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,C,Carload Traffic,10,Originated,2830.0
6175,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,I,Intermodal Traffic,IC,Originated,58378.0
6176,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,I,Intermodal Traffic,IT,Originated,0.0
6177,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,C,Carload Traffic,10,Received,199.0
6178,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,I,Intermodal Traffic,IC,Received,
6179,2019-08-12T00:00:00.000Z,2019,3,8,33,Canada,I,Intermodal Traffic,IT,Received,
6180,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,C,Carload Traffic,10,Originated,1872.0
6181,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,I,Intermodal Traffic,IC,Originated,37578.0
6182,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,I,Intermodal Traffic,IT,Originated,
6183,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,C,Carload Traffic,10,Received,
6184,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,I,Intermodal Traffic,IC,Received,912.0
6185,2019-08-19T00:00:00.000Z,2019,3,8,34,Canada,I,Intermodal Traffic,IT,Received,0.0
6186,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,C,Carload Traffic,10,Originated,2628.0
6187,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,I,Intermodal Traffic,IC,Originated,
6188,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,I,Intermodal Traffic,IT,Originated,0.0
6189,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,C,Carload Traffic,10,Received,240.0
6190,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,I,Intermodal Traffic,IC,Received,
6191,2019-08-26T00:00:00.000Z,2019,3,8,35,Canada,I,Intermodal Traffic,IT,Received,
6192,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,C,Carload Traffic,10,Originated,2181.0
6193,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,I,Intermodal Traffic,IC,Originated,52383.0
6194,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,I,Intermodal Traffic,IT,Originated,0.0
6195,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,C,Carload Traffic,10,Received,259.0
6196,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,I,Intermodal Traffic,IC,Received,
6197,2019-09-02T00:00:00.000Z,2019,3,9,36,Canada,I,Intermodal Traffic,IT,Received,0.0
6198,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,C,Carload Traffic,10,Originated,3221.0
6199,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,I,Intermodal Traffic,IC,Originated,72414.0
6200,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,I,Intermodal Traffic,IT,Originated,0.0
6201,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,C,Carload Traffic,10,Received,205.0
6202,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,I,Intermodal Traffic,IC,Received,906.0
6203,2019-09-09T00:00:00.000Z,2019,3,9,37,Canada,I,Intermodal Traffic,IT,Received,0.0
6204,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,C,Carload Traffic,10,Originated,2682.0
6205,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,I,Intermodal Traffic,IC,Originated,64163.0
6206,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,I,Intermodal Traffic,IT,Originated,0.0
6207,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,C,Carload Traffic,10,Received,
6208,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,I,Intermodal Traffic,IC,Received,624.0
6209,2019-09-16T00:00:00.000Z,2019,3,9,38,Canada,I,Intermodal Traffic,IT,Received,0.0
6210,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,C,Carload Traffic,10,Originated,2766.0
6211,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,I,Intermodal Traffic,IC,Originated,56579.0
6212,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,I,Intermodal Traffic,IT,Originated,0.0
6213,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,C,Carload Traffic,10,Received,225.0
6214,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,I,Intermodal Traffic,IC,Received,
6215,2019-09-23T00:00:00.000Z,2019,3,9,39,Canada,I,Intermodal Traffic,IT,Received,0.0
6216,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,C,Carload Traffic,10,Originated,
6217,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,I,Intermodal Traffic,IC,Originated,47333.0
6218,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,I,Intermodal Traffic,IT,Originated,0.0
6219,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,C,Carload Traffic,10,Received,174.0
6220,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,I,Intermodal Traffic,IC,Received,
6221,2019-09-30T00:00:00.000Z,2019,4,10,40,Canada,I,Intermodal Traffic,IT,Received,0.0
6222,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,C,Carload Traffic,10,Originated,2469.0
6223,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,I,Intermodal Traffic,IC,Originated,56925.0
6224,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,I,Intermodal Traffic,IT,Originated,0.0
6225,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,C,Carload Traffic,10,Received,330.0
6226,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,I,Intermodal Traffic,IC,Received,316.0
6227,2019-10-07T00:00:00.000Z,2019,4,10,41,Canada,I,Intermodal Traffic,IT,Received,
6228,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,C,Carload Traffic,10,Originated,2101.0
6229,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,I,Intermodal Traffic,IC,Originated,
6230,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,I,Intermodal Traffic,IT,Originated,0.0
6231,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,C,Carload Traffic,10,Received,169.0
6232,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,I,Intermodal Traffic,IC,Received,577.0
6233,2019-10-14T00:00:00.000Z,2019,4,10,42,Canada,I,Intermodal Traffic,IT,Received,0.0
6234,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,C,Carload Traffic,10,Originated,
6235,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,I,Intermodal Traffic,IC,Originated,
6236,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,I,Intermodal Traffic,IT,Originated,0.0
6237,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,C,Carload Traffic,10,Received,158.0
6238,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,I,Intermodal Traffic,IC,Received,
6239,2019-10-21T00:00:00.000Z,2019,4,10,43,Canada,I,Intermodal Traffic,IT,Received,0.0
6240,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,C,Carload Traffic,10,Originated,3269.0
6241,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,I,Intermodal Traffic,IC,Originated,52466.0
6242,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,I,Intermodal Traffic,IT,Originated,0.0
6243,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,C,Carload Traffic,10,Received,250.0
6244,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,I,Intermodal Traffic,IC,Received,684.0
6245,2019-10-28T00:00:00.000Z,2019,4,10,44,Canada,I,Intermodal Traffic,IT,Received,0.0
6246,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,C,Carload Traffic,10,Originated,1779.0
6247,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,I,Intermodal Traffic,IC,Originated,
6248,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,I,Intermodal Traffic,IT,Originated,
6249,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,C,Carload Traffic,10,Received,199.0
6250,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,I,Intermodal Traffic,IC,Received,734.0
6251,2019-11-04T00:00:00.000Z,2019,4,11,45,Canada,I,Intermodal Traffic,IT,Received,
6252,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,C,Carload Traffic,10,Originated,2507.0
6253,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,I,Intermodal Traffic,IC,Originated,
6254,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,I,Intermodal Traffic,IT,Originated,0.0
6255,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,C,Carload Traffic,10,Received,
6256,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,I,Intermodal Traffic,IC,Received,971.0
6257,2019-11-11T00:00:00.000Z,2019,4,11,46,Canada,I,Intermodal Traffic,IT,Received,0.0
6258,2019-11-18T00:00:00.000Z,2019,4,11,47,Canada,C,Carload Traffic,10,Originated,962.0
